,door_open,has_key,dist_to_key,dist_to_door,dist_to_goal,player_pos,key_pos,door_pos,goal_pos,tier,original_reward
3376,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3377,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3378,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3379,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3380,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3381,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3382,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3383,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3384,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3385,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3386,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3387,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3388,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3389,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3390,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3391,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3392,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3393,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3394,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3395,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3396,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3397,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3398,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3399,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3400,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3401,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3402,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3403,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3404,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3405,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3406,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3407,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3408,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3409,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3410,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3411,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3412,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3413,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3414,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3415,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3416,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3417,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3418,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3419,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3420,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3421,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3422,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3423,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3424,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3425,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3426,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3427,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3428,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3429,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3430,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3431,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3432,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3433,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3434,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3435,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3436,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3437,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3438,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3439,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3440,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3441,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3442,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3443,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3444,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3445,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3446,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3447,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3448,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3449,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3450,False,True,0,3,9,"(1, 2)",,"(4, 2)","(6, 6)",4,0.0
3451,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3452,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3453,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3454,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3455,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3456,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3457,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3458,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3459,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3460,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3461,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3462,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3463,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3464,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3465,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3466,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3467,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3468,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3469,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3470,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3471,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3472,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3473,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3474,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3475,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3476,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3477,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3478,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3479,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3480,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3481,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3482,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3483,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3484,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3485,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3486,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3487,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3488,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3489,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3490,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3491,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3492,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3493,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3494,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3495,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3496,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3497,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3498,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3499,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3500,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3501,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3502,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3503,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3504,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3505,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3506,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3507,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3508,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3509,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3510,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3511,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3512,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3513,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3514,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3515,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3516,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3517,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3518,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3519,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3520,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3521,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3522,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3523,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3524,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3525,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3526,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3527,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3528,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3529,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3530,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3531,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3532,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3533,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3534,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3535,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3536,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3537,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3538,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3539,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3540,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3541,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3542,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3543,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3544,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3545,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3546,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3547,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3548,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3549,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3550,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3551,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3552,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3553,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3554,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3555,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3556,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3557,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3558,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3559,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3560,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3561,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3562,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3563,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3564,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3565,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3566,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3567,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3568,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3569,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3570,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3571,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3572,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3573,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3574,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3575,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3576,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3577,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3578,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3579,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3580,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3581,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3582,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3583,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3584,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3585,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3586,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3587,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3588,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3589,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3590,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3591,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3592,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3593,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3594,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3595,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3596,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3597,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3598,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3599,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3600,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3601,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3602,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3603,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3604,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3605,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3606,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3607,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3608,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3609,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3610,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3611,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3612,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3613,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3614,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3615,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3616,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3617,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3618,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3619,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3620,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3621,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3622,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3623,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3624,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3625,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3626,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3627,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3628,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3629,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3630,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3631,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3632,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3633,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3634,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3635,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3636,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3637,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3638,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3639,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3640,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3641,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3642,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3643,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3644,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3645,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3646,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3647,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3648,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3649,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3650,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3651,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3652,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3653,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3654,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3655,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3656,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3657,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3658,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3659,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3660,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3661,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3662,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3663,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3664,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3665,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3666,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3667,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3668,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3669,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3670,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3671,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3672,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3673,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3674,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3675,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3676,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3677,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3678,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3679,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3680,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3681,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3682,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3683,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3684,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3685,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3686,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3687,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3688,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3689,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3690,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3691,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3692,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3693,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3694,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3695,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3696,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3697,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3698,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
3699,False,True,0,4,10,"(1, 1)",,"(4, 2)","(6, 6)",4,0.0
