,player_pos,goal_pos,tier,original_reward,dist_to_goal
1970,"(6, 1)","(6, 6)",4,0.0,5
1971,"(6, 1)","(6, 6)",4,0.0,5
1972,"(6, 1)","(6, 6)",4,0.0,5
1973,"(6, 1)","(6, 6)",4,0.0,5
1974,"(6, 1)","(6, 6)",4,0.0,5
1975,"(6, 1)","(6, 6)",4,0.0,5
1976,"(6, 1)","(6, 6)",4,0.0,5
1977,"(6, 1)","(6, 6)",4,0.0,5
1978,"(6, 1)","(6, 6)",4,0.0,5
1979,"(6, 1)","(6, 6)",4,0.0,5
1980,"(6, 1)","(6, 6)",4,0.0,5
1981,"(6, 1)","(6, 6)",4,0.0,5
1982,"(6, 1)","(6, 6)",4,0.0,5
1983,"(6, 1)","(6, 6)",4,0.0,5
1984,"(6, 1)","(6, 6)",4,0.0,5
1985,"(6, 1)","(6, 6)",4,0.0,5
1986,"(6, 1)","(6, 6)",4,0.0,5
1987,"(6, 1)","(6, 6)",4,0.0,5
1988,"(6, 1)","(6, 6)",4,0.0,5
1989,"(6, 1)","(6, 6)",4,0.0,5
1990,"(6, 1)","(6, 6)",4,0.0,5
1991,"(6, 1)","(6, 6)",4,0.0,5
1992,"(6, 1)","(6, 6)",4,0.0,5
1993,"(6, 1)","(6, 6)",4,0.0,5
1994,"(6, 1)","(6, 6)",4,0.0,5
1995,"(6, 1)","(6, 6)",4,0.0,5
1996,"(6, 1)","(6, 6)",4,0.0,5
1997,"(6, 1)","(6, 6)",4,0.0,5
1998,"(6, 1)","(6, 6)",4,0.0,5
1999,"(6, 1)","(6, 6)",4,0.0,5
2000,"(6, 1)","(6, 6)",4,0.0,5
2001,"(6, 1)","(6, 6)",4,0.0,5
2002,"(6, 1)","(6, 6)",4,0.0,5
2003,"(6, 1)","(6, 6)",4,0.0,5
2004,"(6, 1)","(6, 6)",4,0.0,5
2005,"(6, 1)","(6, 6)",4,0.0,5
2006,"(6, 1)","(6, 6)",4,0.0,5
2007,"(6, 1)","(6, 6)",4,0.0,5
2008,"(6, 1)","(6, 6)",4,0.0,5
2009,"(6, 1)","(6, 6)",4,0.0,5
2010,"(6, 1)","(6, 6)",4,0.0,5
2011,"(6, 1)","(6, 6)",4,0.0,5
2012,"(6, 1)","(6, 6)",4,0.0,5
2013,"(6, 1)","(6, 6)",4,0.0,5
2014,"(6, 1)","(6, 6)",4,0.0,5
2015,"(6, 1)","(6, 6)",4,0.0,5
2016,"(6, 1)","(6, 6)",4,0.0,5
2017,"(6, 1)","(6, 6)",4,0.0,5
2018,"(6, 1)","(6, 6)",4,0.0,5
2019,"(6, 1)","(6, 6)",4,0.0,5
2020,"(6, 1)","(6, 6)",4,0.0,5
2021,"(6, 1)","(6, 6)",4,0.0,5
2022,"(6, 1)","(6, 6)",4,0.0,5
2023,"(6, 1)","(6, 6)",4,0.0,5
2024,"(6, 1)","(6, 6)",4,0.0,5
2025,"(6, 1)","(6, 6)",4,0.0,5
2026,"(6, 1)","(6, 6)",4,0.0,5
2027,"(5, 1)","(6, 6)",3,0.0,6
2028,"(5, 1)","(6, 6)",3,0.0,6
2029,"(5, 1)","(6, 6)",3,0.0,6
2030,"(5, 1)","(6, 6)",3,0.0,6
2031,"(5, 1)","(6, 6)",3,0.0,6
2032,"(5, 1)","(6, 6)",3,0.0,6
2033,"(5, 1)","(6, 6)",3,0.0,6
2034,"(5, 1)","(6, 6)",3,0.0,6
2035,"(5, 1)","(6, 6)",3,0.0,6
2036,"(5, 1)","(6, 6)",3,0.0,6
2037,"(5, 1)","(6, 6)",3,0.0,6
2038,"(5, 2)","(6, 6)",4,0.0,5
2039,"(5, 3)","(6, 6)",5,0.0,4
2040,"(5, 4)","(6, 6)",6,0.0,3
2041,"(5, 4)","(6, 6)",6,0.0,3
2042,"(5, 4)","(6, 6)",6,0.0,3
2043,"(5, 4)","(6, 6)",6,0.0,3
2044,"(5, 4)","(6, 6)",6,0.0,3
2045,"(5, 4)","(6, 6)",6,0.0,3
2046,"(5, 4)","(6, 6)",6,0.0,3
2047,"(4, 4)","(6, 6)",5,0.0,4
2048,"(4, 4)","(6, 6)",5,0.0,4
2049,"(4, 4)","(6, 6)",5,0.0,4
2050,"(4, 4)","(6, 6)",5,0.0,4
2051,"(4, 4)","(6, 6)",5,0.0,4
2052,"(4, 4)","(6, 6)",5,0.0,4
2053,"(4, 4)","(6, 6)",5,0.0,4
2054,"(4, 5)","(6, 6)",6,0.0,3
2055,"(4, 5)","(6, 6)",6,0.0,3
2056,"(4, 5)","(6, 6)",6,0.0,3
2057,"(4, 5)","(6, 6)",6,0.0,3
2058,"(4, 6)","(6, 6)",7,0.0,2
2059,"(4, 6)","(6, 6)",7,0.0,2
2060,"(4, 6)","(6, 6)",7,0.0,2
2061,"(4, 6)","(6, 6)",7,0.0,2
2062,"(4, 6)","(6, 6)",7,0.0,2
2063,"(4, 6)","(6, 6)",7,0.0,2
2064,"(4, 6)","(6, 6)",7,0.0,2
2065,"(4, 6)","(6, 6)",7,0.0,2
2066,"(4, 6)","(6, 6)",7,0.0,2
2067,"(4, 6)","(6, 6)",7,0.0,2
2068,"(4, 6)","(6, 6)",7,0.0,2
2069,"(4, 6)","(6, 6)",7,0.0,2
2070,"(4, 6)","(6, 6)",7,0.0,2
2071,"(4, 6)","(6, 6)",7,0.0,2
2072,"(4, 6)","(6, 6)",7,0.0,2
2073,"(4, 6)","(6, 6)",7,0.0,2
2074,"(5, 6)","(6, 6)",8,0.0,1
2075,"(6, 6)","(6, 6)",9,0.55703125,0
2076,"(2, 1)","(6, 6)",0,0.0,9
2077,"(3, 1)","(6, 6)",1,0.0,8
2078,"(3, 1)","(6, 6)",1,0.0,8
2079,"(4, 1)","(6, 6)",2,0.0,7
2080,"(5, 1)","(6, 6)",3,0.0,6
2081,"(5, 1)","(6, 6)",3,0.0,6
2082,"(6, 1)","(6, 6)",4,0.0,5
2083,"(6, 1)","(6, 6)",4,0.0,5
2084,"(6, 1)","(6, 6)",4,0.0,5
2085,"(6, 1)","(6, 6)",4,0.0,5
2086,"(6, 1)","(6, 6)",4,0.0,5
2087,"(5, 1)","(6, 6)",3,0.0,6
2088,"(5, 1)","(6, 6)",3,0.0,6
2089,"(5, 1)","(6, 6)",3,0.0,6
2090,"(4, 1)","(6, 6)",2,0.0,7
2091,"(4, 1)","(6, 6)",2,0.0,7
2092,"(4, 1)","(6, 6)",2,0.0,7
2093,"(4, 1)","(6, 6)",2,0.0,7
2094,"(4, 1)","(6, 6)",2,0.0,7
2095,"(4, 1)","(6, 6)",2,0.0,7
2096,"(4, 1)","(6, 6)",2,0.0,7
2097,"(4, 1)","(6, 6)",2,0.0,7
2098,"(4, 1)","(6, 6)",2,0.0,7
2099,"(4, 1)","(6, 6)",2,0.0,7
2100,"(4, 1)","(6, 6)",2,0.0,7
2101,"(4, 2)","(6, 6)",3,0.0,6
2102,"(4, 2)","(6, 6)",3,0.0,6
2103,"(4, 2)","(6, 6)",3,0.0,6
2104,"(4, 2)","(6, 6)",3,0.0,6
2105,"(4, 2)","(6, 6)",3,0.0,6
2106,"(4, 2)","(6, 6)",3,0.0,6
2107,"(4, 2)","(6, 6)",3,0.0,6
2108,"(4, 2)","(6, 6)",3,0.0,6
2109,"(4, 2)","(6, 6)",3,0.0,6
2110,"(4, 2)","(6, 6)",3,0.0,6
2111,"(4, 1)","(6, 6)",2,0.0,7
2112,"(4, 1)","(6, 6)",2,0.0,7
2113,"(4, 1)","(6, 6)",2,0.0,7
2114,"(4, 1)","(6, 6)",2,0.0,7
2115,"(4, 1)","(6, 6)",2,0.0,7
2116,"(4, 1)","(6, 6)",2,0.0,7
2117,"(4, 1)","(6, 6)",2,0.0,7
2118,"(4, 1)","(6, 6)",2,0.0,7
2119,"(5, 1)","(6, 6)",3,0.0,6
2120,"(5, 1)","(6, 6)",3,0.0,6
2121,"(5, 1)","(6, 6)",3,0.0,6
2122,"(5, 1)","(6, 6)",3,0.0,6
2123,"(5, 1)","(6, 6)",3,0.0,6
2124,"(6, 1)","(6, 6)",4,0.0,5
2125,"(6, 1)","(6, 6)",4,0.0,5
2126,"(6, 2)","(6, 6)",5,0.0,4
2127,"(6, 3)","(6, 6)",6,0.0,3
2128,"(6, 3)","(6, 6)",6,0.0,3
2129,"(6, 3)","(6, 6)",6,0.0,3
2130,"(6, 3)","(6, 6)",6,0.0,3
2131,"(6, 3)","(6, 6)",6,0.0,3
2132,"(6, 3)","(6, 6)",6,0.0,3
2133,"(6, 3)","(6, 6)",6,0.0,3
2134,"(6, 3)","(6, 6)",6,0.0,3
2135,"(6, 3)","(6, 6)",6,0.0,3
2136,"(6, 3)","(6, 6)",6,0.0,3
2137,"(6, 3)","(6, 6)",6,0.2137,"(5, 1)","(6, 6)",3,0.0,6
2138,"(5, 1)","(6, 6)",3,0.0,6
2139,"(5, 1)","(6, 6)",3,0.0,6
2140,"(5, 2)","(6, 6)",4,0.0,5
2141,"(5, 2)","(6, 6)",4,0.0,5
2142,"(5, 2)","(6, 6)",4,0.0,5
2143,"(5, 3)","(6, 6)",5,0.0,4
2144,"(5, 3)","(6, 6)",5,0.0,4
2145,"(5, 3)","(6, 6)",5,0.0,4
2146,"(5, 3)","(6, 6)",5,0.0,4
2147,"(5, 3)","(6, 6)",5,0.0,4
2148,"(5, 3)","(6, 6)",5,0.0,4
2149,"(5, 3)","(6, 6)",5,0.0,4
2150,"(5, 3)","(6, 6)",5,0.0,4
2151,"(5, 3)","(6, 6)",5,0.0,4
2152,"(5, 3)","(6, 6)",5,0.0,4
2153,"(5, 3)","(6, 6)",5,0.0,4
2154,"(5, 3)","(6, 6)",5,0.0,4
2155,"(5, 3)","(6, 6)",5,0.0,4
2156,"(5, 3)","(6, 6)",5,0.0,4
2157,"(5, 3)","(6, 6)",5,0.0,4
2158,"(5, 3)","(6, 6)",5,0.0,4
2159,"(5, 3)","(6, 6)",5,0.0,4
2160,"(5, 3)","(6, 6)",5,0.0,4
2161,"(5, 3)","(6, 6)",5,0.0,4
2162,"(5, 3)","(6, 6)",5,0.0,4
2163,"(5, 3)","(6, 6)",5,0.0,4
2164,"(5, 3)","(6, 6)",5,0.0,4
2165,"(5, 4)","(6, 6)",6,0.0,3
2166,"(5, 4)","(6, 6)",6,0.0,3
2167,"(5, 5)","(6, 6)",7,0.0,2
2168,"(5, 5)","(6, 6)",7,0.0,2
2169,"(5, 5)","(6, 6)",7,0.0,2
2170,"(5, 5)","(6, 6)",7,0.0,2
2171,"(5, 5)","(6, 6)",7,0.0,2
2172,"(5, 5)","(6, 6)",7,0.0,2
2173,"(5, 5)","(6, 6)",7,0.0,2
2174,"(5, 5)","(6, 6)",7,0.0,2
2175,"(5, 6)","(6, 6)",8,0.0,1
2176,"(5, 6)","(6, 6)",8,0.0,1
2177,"(5, 6)","(6, 6)",8,0.0,1
2178,"(5, 6)","(6, 6)",8,0.0,1
2179,"(5, 6)","(6, 6)",8,0.0,1
2180,"(5, 6)","(6, 6)",8,0.0,1
2181,"(5, 6)","(6, 6)",8,0.0,1
2182,"(5, 6)","(6, 6)",8,0.0,1
2183,"(4, 6)","(6, 6)",7,0.0,2
2184,"(4, 6)","(6, 6)",7,0.0,2
2185,"(4, 6)","(6, 6)",7,0.0,2
2186,"(4, 6)","(6, 6)",7,0.0,2
2187,"(4, 6)","(6, 6)",7,0.0,2
2188,"(4, 6)","(6, 6)",7,0.0,2
2189,"(4, 6)","(6, 6)",7,0.0,2
2190,"(4, 6)","(6, 6)",7,0.0,2
2191,"(4, 6)","(6, 6)",7,0.0,2
2192,"(4, 6)","(6, 6)",7,0.0,2
2193,"(4, 6)","(6, 6)",7,0.0,2
2194,"(4, 6)","(6, 6)",7,0.0,2
2195,"(4, 6)","(6, 6)",7,0.0,2
2196,"(4, 6)","(6, 6)",7,0.0,2
2197,"(4, 6)","(6, 6)",7,0.0,2
2198,"(4, 6)","(6, 6)",7,0.0,2
2199,"(4, 6)","(6, 6)",7,0.0,2
2200,"(4, 6)","(6, 6)",7,0.0,2
2201,"(4, 6)","(6, 6)",7,0.0,2
2202,"(4, 6)","(6, 6)",7,0.0,2
2203,"(4, 6)","(6, 6)",7,0.0,2
2204,"(4, 6)","(6, 6)",7,0.0,2
2205,"(4, 6)","(6, 6)",7,0.0,2
2206,"(4, 6)","(6, 6)",7,0.0,2
2207,"(4, 6)","(6, 6)",7,0.0,2
2208,"(4, 6)","(6, 6)",7,0.0,2
2209,"(4, 6)","(6, 6)",7,0.0,2
2210,"(4, 6)","(6, 6)",7,0.0,2
2211,"(4, 6)","(6, 6)",7,0.0,2
2212,"(4, 6)","(6, 6)",7,0.0,2
2213,"(4, 6)","(6, 6)",7,0.0,2
2214,"(4, 6)","(6, 6)",7,0.0,2
2215,"(4, 6)","(6, 6)",7,0.0,2
2216,"(4, 6)","(6, 6)",7,0.0,2
2217,"(4, 6)","(6, 6)",7,0.0,2
2218,"(4, 6)","(6, 6)",7,0.0,2
2219,"(3, 6)","(6, 6)",6,0.0,3
2220,"(3, 6)","(6, 6)",6,0.0,3
2221,"(3, 6)","(6, 6)",6,0.0,3
2222,"(3, 6)","(6, 6)",6,0.0,3
2223,"(3, 6)","(6, 6)",6,0.0,3
2224,"(3, 6)","(6, 6)",6,0.0,3
2225,"(3, 6)","(6, 6)",6,0.0,3
2226,"(3, 6)","(6, 6)",6,0.0,3
2227,"(3, 6)","(6, 6)",6,0.0,3
2228,"(3, 6)","(6, 6)",6,0.0,3
2229,"(3, 6)","(6, 6)",6,0.0,3
2230,"(3, 6)","(6, 6)",6,0.0,3
2231,"(3, 6)","(6, 6)",6,0.0,3
2232,"(3, 6)","(6, 6)",6,0.0,3
2233,"(3, 6)","(6, 6)",6,0.0,3
2234,"(3, 6)","(6, 6)",6,0.0,3
2235,"(3, 6)","(6, 6)",6,0.0,3
2236,"(3, 6)","(6, 6)",6,0.0,3
2237,"(3, 6)","(6, 6)",6,0.0,3
2238,"(3, 6)","(6, 6)",6,0.0,3
2239,"(3, 6)","(6, 6)",6,0.0,3
2240,"(3, 6)","(6, 6)",6,0.0,3
2241,"(3, 6)","(6, 6)",6,0.0,3
2242,"(3, 6)","(6, 6)",6,0.0,3
2243,"(3, 6)","(6, 6)",6,0.0,3
2244,"(4, 6)","(6, 6)",7,0.0,2
2245,"(5, 6)","(6, 6)",8,0.0,1
2246,"(5, 6)","(6, 6)",8,0.0,1
2247,"(5, 6)","(6, 6)",8,0.0,1
2248,"(5, 6)","(6, 6)",8,0.0,1
2249,"(5, 6)","(6, 6)",8,0.0,1
2250,"(5, 6)","(6, 6)",8,0.0,1
2251,"(5, 6)","(6, 6)",8,0.0,1
2252,"(5, 6)","(6, 6)",8,0.0,1
2253,"(5, 6)","(6, 6)",8,0.0,1
2254,"(5, 6)","(6, 6)",8,0.0,1
2255,"(5, 6)","(6, 6)",8,0.0,1
2256,"(5, 5)","(6, 6)",7,0.0,2
2257,"(5, 5)","(6, 6)",7,0.0,2
2258,"(5, 5)","(6, 6)",7,0.0,2
2259,"(5, 5)","(6, 6)",7,0.0,2
2260,"(6, 5)","(6, 6)",8,0.0,1
2261,"(6, 5)","(6, 6)",8,0.0,1
2262,"(6, 5)","(6, 6)",8,0.0,1
2263,"(6, 5)","(6, 6)",8,0.0,1
2264,"(6, 5)","(6, 6)",8,0.0,1
2265,"(6, 5)","(6, 6)",8,0.0,1
2266,"(6, 5)","(6, 6)",8,0.0,1
2267,"(6, 5)","(6, 6)",8,0.0,1
2268,"(6, 5)","(6, 6)",8,0.0,1
2269,"(6, 5)","(6, 6)",8,0.0,1
2270,"(6, 5)","(6, 6)",8,0.0,1
2271,"(6, 5)","(6, 6)",8,0.0,1
2272,"(6, 5)","(6, 6)",8,0.0,1
2273,"(6, 5)","(6, 6)",8,0.0,1
2274,"(6, 5)","(6, 6)",8,0.0,1
2275,"(6, 5)","(6, 6)",8,0.0,1
2276,"(6, 5)","(6, 6)",8,0.0,1
2277,"(6, 5)","(6, 6)",8,0.0,1
2278,"(6, 5)","(6, 6)",8,0.0,1
2279,"(6, 5)","(6, 6)",8,0.0,1
2280,"(6, 5)","(6, 6)",8,0.0,1
2281,"(6, 5)","(6, 6)",8,0.0,1
2282,"(6, 5)","(6, 6)",8,0.0,1
2283,"(6, 5)","(6, 6)",8,0.0,1
2284,"(6, 5)","(6, 6)",8,0.0,1
2285,"(6, 5)","(6, 6)",8,0.0,1
2286,"(6, 5)","(6, 6)",8,0.0,1
2287,"(6, 6)","(6, 6)",9,0.34257812499999996,0
2288,"(2, 1)","(6, 6)",0,0.0,9
2289,"(2, 1)","(6, 6)",0,0.0,9
2290,"(3, 1)","(6, 6)",1,0.0,8
2291,"(3, 1)","(6, 6)",1,0.0,8
2292,"(3, 1)","(6, 6)",1,0.0,8
2293,"(3, 1)","(6, 6)",1,0.0,8
2294,"(3, 2)","(6, 6)",2,0.0,7
2295,"(3, 2)","(6, 6)",2,0.0,7
2296,"(3, 2)","(6, 6)",2,0.0,7
2297,"(3, 2)","(6, 6)",2,0.0,7
2298,"(3, 2)","(6, 6)",2,0.0,7
2299,"(3, 2)","(6, 6)",2,0.0,7
2300,"(3, 2)","(6, 6)",2,0.0,7
2301,"(3, 2)","(6, 6)",2,0.0,7
2302,"(3, 2)","(6, 6)",2,0.0,7
2303,"(3, 2)","(6, 6)",2,0.0,7
2304,"(3, 2)","(6, 6)",2,0.0,7
2305,"(3, 2)","(6, 6)",2,0.0,7
2306,"(3, 2)","(6, 6)",2,0.0,7
2307,"(3, 2)","(6, 6)",2,0.0,7
2308,"(3, 2)","(6, 6)",2,0.0,7
2309,"(3, 2)","(6, 6)",2,0.0,7
2310,"(3, 3)","(6, 6)",3,0.0,6
2311,"(3, 3)","(6, 6)",3,0.0,6
2312,"(3, 3)","(6, 6)",3,0.0,6
2313,"(3, 3)","(6, 6)",3,0.0,6
2314,"(3, 3)","(6, 6)",3,0.0,6
2315,"(3, 3)","(6, 6)",3,0.0,6
2316,"(3, 3)","(6, 6)",3,0.0,6
2317,"(3, 3)","(6, 6)",3,0.0,6
2318,"(3, 3)","(6, 6)",3,0.0,6
2319,"(3, 3)","(6, 6)",3,0.0,6
2320,"(3, 4)","(6, 6)",4,0.0,5
2321,"(3, 4)","(6, 6)",4,0.0,5
2322,"(3, 4)","(6, 6)",4,0.0,5
2323,"(3, 4)","(6, 6)",4,0.0,5
2324,"(3, 4)","(6, 6)",4,0.0,5
2325,"(3, 4)","(6, 6)",4,0.0,5
2326,"(3, 4)","(6, 6)",4,0.0,5
2327,"(3, 4)","(6, 6)",4,0.0,5
2328,"(3, 4)","(6, 6)",4,0.0,5
2329,"(3, 4)","(6, 6)",4,0.0,5
2330,"(3, 4)","(6, 6)",4,0.0,5
2331,"(3, 4)","(6, 6)",4,0.0,5
2332,"(3, 4)","(6, 6)",4,0.0,5
2333,"(4, 4)","(6, 6)",5,0.0,4
2334,"(4, 4)","(6, 6)",5,0.0,4
2335,"(4, 4)","(6, 6)",5,0.0,4
2336,"(4, 4)","(6, 6)",5,0.0,4
2337,"(4, 4)","(6, 6)",5,0.0,4
2338,"(4, 4)","(6, 6)",5,0.0,4
2339,"(4, 4)","(6, 6)",5,0.0,4
2340,"(4, 4)","(6, 6)",5,0.0,4
2341,"(4, 4)","(6, 6)",5,0.0,4
2342,"(4, 4)","(6, 6)",5,0.0,4
2343,"(4, 4)","(6, 6)",5,0.0,4
2344,"(4, 4)","(6, 6)",5,0.0,4
2345,"(4, 4)","(6, 6)",5,0.0,4
2346,"(4, 4)","(6, 6)",5,0.0,4
2347,"(4, 4)","(6, 6)",5,0.0,4
2348,"(5, 4)","(6, 6)",6,0.0,3
2349,"(5, 4)","(6, 6)",6,0.0,3
2350,"(5, 4)","(6, 6)",6,0.0,3
2351,"(5, 4)","(6, 6)",6,0.0,3
2352,"(5, 4)","(6, 6)",6,0.0,3
2353,"(5, 4)","(6, 6)",6,0.0,3
2354,"(5, 4)","(6, 6)",6,0.0,3
2355,"(5, 4)","(6, 6)",6,0.0,3
2356,"(5, 4)","(6, 6)",6,0.0,3
2357,"(5, 4)","(6, 6)",6,0.0,3
2358,"(5, 4)","(6, 6)",6,0.0,3
2359,"(5, 4)","(6, 6)",6,0.0,3
2360,"(5, 4)","(6, 6)",6,0.0,3
2361,"(5, 4)","(6, 6)",6,0.0,3
2362,"(5, 4)","(6, 6)",6,0.0,3
2363,"(5, 4)","(6, 6)",6,0.0,3
2364,"(5, 4)","(6, 6)",6,0.0,3
2365,"(5, 4)","(6, 6)",6,0.0,3
2366,"(5, 4)","(6, 6)",6,0.0,3
2367,"(5, 4)","(6, 6)",6,0.0,3
2368,"(5, 4)","(6, 6)",6,0.0,3
2369,"(5, 4)","(6, 6)",6,0.0,3
2370,"(5, 5)","(6, 6)",7,0.0,2
2371,"(5, 6)","(6, 6)",8,0.0,1
2372,"(5, 6)","(6, 6)",8,0.0,1
2373,"(5, 6)","(6, 6)",8,0.0,1
2374,"(5, 6)","(6, 6)",8,0.0,1
2375,"(5, 6)","(6, 6)",8,0.0,1
2376,"(5, 6)","(6, 6)",8,0.0,1
2377,"(5, 6)","(6, 6)",8,0.0,1
2378,"(5, 6)","(6, 6)",8,0.0,1
2379,"(5, 6)","(6, 6)",8,0.0,1
2380,"(5, 6)","(6, 6)",8,0.0,1
2381,"(5, 6)","(6, 6)",8,0.0,1
2382,"(5, 6)","(6, 6)",8,0.0,1
2383,"(5, 6)","(6, 6)",8,0.0,1
2384,"(5, 6)","(6, 6)",8,0.0,1
2385,"(5, 6)","(6, 6)",8,0.0,1
2386,"(6, 6)","(6, 6)",9,0.6519531249999999,0
2387,"(2, 1)","(6, 6)",0,0.0,9
2388,"(3, 1)","(6, 6)",1,0.0,8
2389,"(3, 1)","(6, 6)",1,0.0,8
2390,"(3, 1)","(6, 6)",1,0.0,8
2391,"(4, 1)","(6, 6)",2,0.0,7
2392,"(4, 1)","(6, 6)",2,0.0,7
2393,"(4, 1)","(6, 6)",2,0.0,7
2394,"(4, 1)","(6, 6)",2,0.0,7
2395,"(4, 1)","(6, 6)",2,0.0,7
2396,"(4, 1)","(6, 6)",2,0.0,7
2397,"(4, 1)","(6, 6)",2,0.0,7
2398,"(4, 1)","(6, 6)",2,0.0,7
2399,"(4, 1)","(6, 6)",2,0.02392400,"(4, 1)","(6, 6)",2,0.0,7
2401,"(4, 1)","(6, 6)",2,0.0,7
2402,"(4, 1)","(6, 6)",2,0.0,7
2403,"(5, 1)","(6, 6)",3,0.0,6
2404,"(5, 1)","(6, 6)",3,0.0,6
2405,"(5, 1)","(6, 6)",3,0.0,6
2406,"(5, 1)","(6, 6)",3,0.0,6
2407,"(5, 1)","(6, 6)",3,0.0,6
2408,"(5, 1)","(6, 6)",3,0.0,6
2409,"(5, 1)","(6, 6)",3,0.0,6
2410,"(5, 1)","(6, 6)",3,0.0,6
2411,"(5, 1)","(6, 6)",3,0.0,6
2412,"(5, 1)","(6, 6)",3,0.0,6
2413,"(5, 2)","(6, 6)",4,0.0,5
2414,"(5, 2)","(6, 6)",4,0.0,5
2415,"(5, 3)","(6, 6)",5,0.0,4
2416,"(5, 4)","(6, 6)",6,0.0,3
2417,"(5, 4)","(6, 6)",6,0.0,3
2418,"(5, 4)","(6, 6)",6,0.0,3
2419,"(5, 4)","(6, 6)",6,0.0,3
2420,"(5, 4)","(6, 6)",6,0.0,3
2421,"(5, 4)","(6, 6)",6,0.0,3
2422,"(5, 4)","(6, 6)",6,0.0,3
2423,"(5, 4)","(6, 6)",6,0.0,3
2424,"(5, 4)","(6, 6)",6,0.0,3
2425,"(5, 4)","(6, 6)",6,0.0,3
2426,"(5, 4)","(6, 6)",6,0.0,3
2427,"(5, 4)","(6, 6)",6,0.0,3
2428,"(5, 4)","(6, 6)",6,0.0,3
2429,"(6, 4)","(6, 6)",7,0.0,2
2430,"(6, 4)","(6, 6)",7,0.0,2
2431,"(6, 4)","(6, 6)",7,0.0,2
2432,"(6, 4)","(6, 6)",7,0.0,2
2433,"(6, 4)","(6, 6)",7,0.0,2
2434,"(6, 4)","(6, 6)",7,0.0,2
2435,"(6, 4)","(6, 6)",7,0.0,2
2436,"(6, 4)","(6, 6)",7,0.0,2
2437,"(6, 5)","(6, 6)",8,0.0,1
2438,"(6, 5)","(6, 6)",8,0.0,1
2439,"(6, 5)","(6, 6)",8,0.0,1
2440,"(6, 5)","(6, 6)",8,0.0,1
2441,"(6, 5)","(6, 6)",8,0.0,1
2442,"(6, 5)","(6, 6)",8,0.0,1
2443,"(6, 5)","(6, 6)",8,0.0,1
2444,"(6, 5)","(6, 6)",8,0.0,1
2445,"(6, 4)","(6, 6)",7,0.0,2
2446,"(6, 4)","(6, 6)",7,0.0,2
2447,"(6, 4)","(6, 6)",7,0.0,2
2448,"(6, 4)","(6, 6)",7,0.0,2
2449,"(6, 4)","(6, 6)",7,0.0,2
2450,"(6, 4)","(6, 6)",7,0.0,2
2451,"(6, 4)","(6, 6)",7,0.0,2
2452,"(6, 4)","(6, 6)",7,0.0,2
2453,"(6, 4)","(6, 6)",7,0.0,2
2454,"(6, 4)","(6, 6)",7,0.0,2
2455,"(6, 4)","(6, 6)",7,0.0,2
2456,"(6, 5)","(6, 6)",8,0.0,1
2457,"(6, 6)","(6, 6)",9,0.750390625,0
2458,"(2, 1)","(6, 6)",0,0.0,9
2459,"(3, 1)","(6, 6)",1,0.0,8
2460,"(3, 1)","(6, 6)",1,0.0,8
2461,"(4, 1)","(6, 6)",2,0.0,7
2462,"(4, 1)","(6, 6)",2,0.0,7
2463,"(4, 1)","(6, 6)",2,0.0,7
2464,"(4, 1)","(6, 6)",2,0.0,7
2465,"(4, 1)","(6, 6)",2,0.0,7
2466,"(4, 1)","(6, 6)",2,0.0,7
2467,"(4, 1)","(6, 6)",2,0.0,7
2468,"(4, 2)","(6, 6)",3,0.0,6
2469,"(4, 2)","(6, 6)",3,0.0,6
2470,"(4, 2)","(6, 6)",3,0.0,6
2471,"(4, 2)","(6, 6)",3,0.0,6
2472,"(4, 3)","(6, 6)",4,0.0,5
2473,"(4, 3)","(6, 6)",4,0.0,5
2474,"(4, 3)","(6, 6)",4,0.0,5
2475,"(4, 3)","(6, 6)",4,0.0,5
2476,"(4, 3)","(6, 6)",4,0.0,5
2477,"(4, 4)","(6, 6)",5,0.0,4
2478,"(4, 4)","(6, 6)",5,0.0,4
2479,"(4, 4)","(6, 6)",5,0.0,4
2480,"(4, 4)","(6, 6)",5,0.0,4
2481,"(4, 4)","(6, 6)",5,0.0,4
2482,"(4, 4)","(6, 6)",5,0.0,4
2483,"(4, 4)","(6, 6)",5,0.0,4
2484,"(4, 4)","(6, 6)",5,0.0,4
2485,"(4, 4)","(6, 6)",5,0.0,4
2486,"(5, 4)","(6, 6)",6,0.0,3
2487,"(5, 4)","(6, 6)",6,0.0,3
2488,"(5, 4)","(6, 6)",6,0.0,3
2489,"(5, 5)","(6, 6)",7,0.0,2
2490,"(5, 5)","(6, 6)",7,0.0,2
2491,"(5, 6)","(6, 6)",8,0.0,1
2492,"(5, 6)","(6, 6)",8,0.0,1
2493,"(5, 6)","(6, 6)",8,0.0,1
2494,"(5, 6)","(6, 6)",8,0.0,1
2495,"(5, 6)","(6, 6)",8,0.0,1
2496,"(5, 6)","(6, 6)",8,0.0,1
2497,"(5, 6)","(6, 6)",8,0.0,1
2498,"(5, 6)","(6, 6)",8,0.0,1
2499,"(5, 6)","(6, 6)",8,0.0,1
2500,"(5, 6)","(6, 6)",8,0.0,1
2501,"(5, 6)","(6, 6)",8,0.0,1
2502,"(5, 6)","(6, 6)",8,0.0,1
2503,"(4, 6)","(6, 6)",7,0.0,2
2504,"(4, 6)","(6, 6)",7,0.0,2
2505,"(4, 6)","(6, 6)",7,0.0,2
